source_id,raw_u-g,raw_g-r,raw_r-i,raw_i-z,u-g,g-r,r-i,i-z,r_mag,concentration_r,z_spec,z_spec_err,is_valid
9206,1.8011199999999974,0.9750300000000003,0.4690800000000017,0.3640800000000013,1.764727599999997,0.9354492599999986,0.4462569300000041,0.3471668300000008,16.779177240000003,3.2213910097933427,0.09938892,2.427417e-05,False
32528,0.44056999999999746,1.8559000000000019,1.0190999999999981,0.5710200000000007,0.4290600199999979,1.8433816600000021,1.0118816699999975,0.5656708100000003,20.73983138,2.8231034190960105,0.5716258,0.0001439569,False
12802,1.4187800000000017,0.76539,0.4534899999999986,0.21333999999999875,1.2574489,0.5899251999999997,0.3523132999999987,0.1383624999999995,17.3436222,1.8740145790918485,0.1173984,2.516762e-05,False
6694,1.7119999999999997,0.9346100000000028,0.519599999999997,0.39868000000000237,1.6279700999999989,0.8432185000000061,0.466901699999994,0.3596277000000043,17.087132899999997,2.4326124551615407,0.1081577,2.629893e-05,False
88838,1.5038,0.6791999999999998,0.38658000000000037,0.25950000000000095,1.491569179999999,0.6658976699999997,0.37890960000000007,0.2538158000000017,15.193941630000001,2.675352410068238,0.06098044,1.469407e-05,False
7652,0.3950400000000016,1.4196099999999987,0.9117899999999999,0.42642000000000024,0.38481547000000305,1.4084897400000003,0.9053778199999982,0.42166821,20.38960947,3.0112954053619014,0.5407957,0.0002075667,False
54713,0.7449700000000021,1.4227699999999999,1.0220899999999986,0.5786899999999982,0.7308626300000043,1.4074267099999993,1.0132427499999999,0.5721336799999968,20.537300509999998,1.7315501543546143,0.6368748,0.0001202351,False
57090,1.460530000000002,0.8306799999999974,0.4043700000000001,0.24732000000000198,1.4192902000000025,0.7858272999999976,0.37850698000000094,0.22815405000000055,17.8353837,2.1002085175352607,0.1181311,4.456406e-05,False
33311,1.8626499999999986,0.9546600000000005,0.4277099999999976,0.33655000000000257,1.8184109,0.9065453999999988,0.3999660399999989,0.31599019000000084,17.5174919,2.4513073313222495,0.1146825,2.547735e-05,False
29191,1.2783100000000012,1.72907,0.8394699999999986,0.4368200000000009,1.2639650300000014,1.7134683200000005,0.8304737299999978,0.4301532700000017,19.324130489999998,2.7843373045280035,0.4553594,0.0001224637,False
56946,1.7807400000000015,0.7525799999999983,0.40026000000000117,0.29967000000000077,1.724414000000003,0.6913192999999964,0.36493580000000136,0.27349283000000035,16.2242345,3.037159987226841,0.02676532,3.295316e-05,True
87953,0.8050899999999999,1.9934800000000017,0.8806499999999993,0.3998999999999988,0.7727687000000003,1.9583272100000038,0.8603801499999975,0.3848789100000012,19.947416089999997,2.3375362713435983,27.49829560340235,0.0001161098,False
16935,2.14001,1.1385700000000014,0.4504799999999989,0.3481999999999985,2.12021863,1.1170447800000005,0.43806809999999885,0.33900209000000103,17.66323453,3.0792182352535504,0.1923223,3.659747e-05,True
7492,0.6734200000000001,1.6775699999999993,1.1051199999999994,0.7739800000000017,0.6439707999999982,1.6455409000000003,1.0866513299999987,0.760293690000001,21.5839975,2.743964952126267,0.6542505,0.0002116763,False
1361,0.9283399999999986,0.19609000000000165,0.26776999999999873,-0.07203000000000159,0.9012997199999973,0.16668080000000174,0.25081203999999957,-0.08459680000000347,19.21949818,2.382195994639553,0.1090935,6.377953e-06,False
18483,2.1396799999999985,1.1736000000000004,0.4868300000000012,0.33164000000000016,2.111337299999999,1.142774150000001,0.46905518000000157,0.3184678699999992,17.30937845,3.118115871296663,0.18183,3.783143e-05,False
90945,0.015579999999999927,2.53022,1.2380299999999984,0.671289999999999,-0.0007755100000004234,2.5124316400000026,1.2277728599999982,0.6636888799999987,21.133722279999997,2.6400257369204168,0.7765387,0.0001691084,False
22780,4.991050000000001,1.9091500000000003,0.66479,0.41395999999999944,4.972892340000001,1.8894016100000002,0.6534026600000011,0.4055213499999972,19.28133281,2.8017092544561,0.3974157,7.00421e-05,False
14344,1.1985600000000005,0.9174299999999995,0.44366999999999734,0.258420000000001,1.185718810000001,0.9034638400000006,0.43561681999999635,0.2524521400000026,17.14407159,1.9045712056732365,0.2119564,3.186384e-05,False
323,0.8276599999999981,0.8047700000000013,0.8410900000000012,0.25685999999999964,0.8083624399999998,0.7837818399999996,0.8289877800000021,0.247891580000001,20.436650020000002,1.8156246056991825,0.7003031,0.0001656563,False
3840,1.163529999999998,0.47379000000000104,0.2627600000000001,0.0279100000000021,1.1448722799999977,0.4534977600000012,0.2510590600000029,0.019238950000001864,17.50774206,2.1431155509838375,0.05868938,1.427848e-05,False
23568,1.0076099999999997,0.5541299999999971,0.366100000000003,0.09716999999999842,0.9747160000000008,0.5183542699999961,0.34547095000000283,0.08188271999999941,17.077127830000002,2.1502075704662595,0.1520314,8.10497e-06,False
21240,5.937540000000002,1.796529999999997,0.6577300000000008,0.37153999999999954,5.909089400000003,1.7655870599999979,0.6398876199999997,0.3583178000000018,18.76074544,2.773121639153702,0.3820235,8.038452e-05,False
99297,1.3492599999999975,0.6186800000000012,0.3571099999999987,0.2241099999999996,1.3418372599999984,0.61060698,0.35245491999999956,0.22066032999999763,17.02420931,2.448073005636196,0.06639811,1.074498e-05,False
91156,1.5925999999999974,0.7388399999999997,0.3548000000000009,0.2554400000000001,1.5817891699999969,0.7270820599999972,0.34802013000000187,0.2504157300000003,16.723108160000002,2.8184680215916824,0.03762966,1.840081e-05,False
79009,2.0671399999999984,1.2769300000000001,0.4942600000000006,0.3717100000000002,2.0388738599999954,1.2461875900000017,0.4765332800000017,0.3585735099999994,17.65543565,2.8374892426307063,0.1766759,3.712143e-05,True
62903,1.9672599999999996,1.637080000000001,0.6096199999999996,0.43233999999999995,1.8900168000000015,1.5530697999999994,0.5611779000000006,0.3964418000000016,19.5638709,2.471313601153339,0.390177,6.032582e-05,False
12527,6.4069,1.7943099999999994,0.5806400000000025,0.45002999999999815,6.38936812,1.7752422099999983,0.5696451100000033,0.44188218000000035,18.485310490000003,3.0351366829456405,0.3253821,8.487151e-05,False
39675,0.3783299999999983,0.7740000000000009,0.7614799999999988,0.19108000000000303,0.3587841300000001,0.7527417700000001,0.7492220599999975,0.18199618000000584,19.45931384,2.532235650688602,0.6993167,6.175529e-05,False
50330,1.6249099999999999,1.190760000000001,0.5531500000000023,0.39283,1.5880117999999968,1.1506292200000026,0.5300097500000014,0.37568179000000157,17.28603258,2.9817970960818947,0.1862226,2.205812e-05,False
12990,1.95852,1.0063500000000012,0.432229999999997,0.3549500000000023,1.9449456499999975,0.9915864400000025,0.423717019999998,0.34864140000000177,16.758381749999998,3.1201902207895733,0.1004898,3.122458e-05,False
19415,1.8079600000000013,1.6301799999999993,0.59788,0.40904000000000096,1.7860583700000028,1.6063596399999973,0.5841446899999987,0.3988613600000015,18.47673289,2.831580880755543,0.3068499,7.416907e-05,False
8112,2.9972100000000026,1.4396799999999992,0.5309799999999996,0.41921999999999926,2.9337794000000024,1.3706926000000017,0.49120029999999915,0.3897410800000003,17.678130799999998,3.0469193670133916,0.2002941,3.734562e-05,False
29043,2.2073399999999985,1.5429899999999996,0.607050000000001,0.4279800000000016,2.1731177999999964,1.5057697900000022,0.5855880199999994,0.41207547000000133,18.40000551,2.1941037697652197,0.3409633,6.036662e-05,False
17113,5.3384,1.8558000000000021,0.8404799999999994,0.46880999999999773,5.314339779999997,1.8296319500000031,0.82539096,0.457628169999996,19.61144327,2.5237236473028517,0.4510279,8.299828e-05,False
79073,0.5837400000000024,0.5748800000000003,0.9591700000000003,0.27327999999999975,0.5458427000000015,0.5336627200000024,0.9354032199999978,0.25566749000000044,20.333193679999997,2.2351200016230144,0.6963282,9.897342e-05,False
37580,1.8115099999999984,1.8540100000000024,0.7265799999999984,0.38079000000000107,1.7809314999999977,1.8207526500000029,0.7074030899999997,0.3665788400000025,19.43674055,3.16503649657489,0.4083436,9.457319e-05,True
21303,1.8246499999999983,0.9718100000000014,0.4312799999999992,0.32742000000000004,1.7996369099999967,0.9446056100000035,0.4155933699999981,0.3157953399999993,16.28465708,2.8237273480249954,0.09031729,2.20971e-05,False
5497,1.2915300000000016,0.39336999999999733,0.23432999999999993,0.1380599999999994,1.2784439000000027,0.3791374599999955,0.22612322000000162,0.1319783199999982,17.64060368,1.9533930660716115,0.07166444,6.903836e-06,False
50595,0.7213899999999995,1.6541400000000017,1.3081899999999997,0.574580000000001,0.7093659300000006,1.641062550000001,1.3006492600000001,0.568991890000003,20.95404637,2.7212137003779695,0.7036567,0.0001218561,False
27975,1.57254,0.947420000000001,0.4854300000000009,0.37676999999999694,1.5505468100000002,0.9235000600000021,0.47163725000000056,0.3665488099999976,16.98742934,2.487192434792445,0.1050629,2.670716e-05,False
31762,0.699469999999998,0.8420300000000012,0.342290000000002,0.18722999999999956,0.685560339999995,0.8269017600000019,0.33356674000000197,0.1807655799999992,20.19764319,1.8656030526196483,-0.4273607,2.40215e-05,False
98626,0.5032999999999994,1.6343899999999998,1.1255699999999997,0.5032600000000009,0.4919055700000001,1.62199734,1.118424130000001,0.4979645099999992,20.31891346,2.3718705586260125,0.6236742,0.0002055817,False
9284,1.2387499999999996,1.6666300000000014,0.6375799999999998,0.5148599999999988,1.1986412000000009,1.6230074099999996,0.61242631,0.4962197099999983,20.02420489,2.3951245434826802,0.3712676,0.0001803844,False
35615,1.6116799999999998,1.0469100000000005,0.5022999999999982,0.39031000000000304,1.5652478999999992,0.9964101000000021,0.47318073999999655,0.368730970000005,17.6518581,2.886947014275038,0.15705,3.458897e-05,True
43480,4.515499999999999,1.659749999999999,0.9647100000000002,0.43528000000000233,4.507196969999999,1.6507195699999961,0.9595028600000006,0.43142122000000427,20.258590320000003,2.1436031856464113,0.4568333,0.0001199071,False
60536,0.9346899999999998,1.1093200000000003,0.9536599999999993,0.17731999999999815,0.9199946399999988,1.0933372299999995,0.9444439899999999,0.17049042999999742,20.7645551,2.368366599717599,0.6524924,0.0001421504,True
75107,2.11383,1.2225499999999982,0.5390499999999996,0.44073000000000206,2.055458099999999,1.1590643999999983,0.5024428999999984,0.41360207000000315,16.7295704,2.9385586329381272,0.1463237,3.559625e-05,False
3446,1.1241999999999983,0.4626400000000004,0.27574000000000254,0.13722999999999885,1.1042948800000012,0.4409910400000001,0.26325676000000087,0.12797922000000028,17.00251682,2.1377330523730143,0.04606263,1.110209e-05,True
67944,0.9877700000000011,1.76445,0.8906700000000001,0.44916999999999874,0.9367438000000021,1.708953600000001,0.8586695599999992,0.42545589999999933,19.1828728,2.15964548755477,0.4848236,0.0001615867,False
14865,1.2500299999999989,0.4712999999999994,0.31576000000000093,0.17720999999999876,1.2131532999999983,0.4311924999999981,0.29263319000000365,0.16007174999999663,17.0483949,2.601151339110285,0.0628928,7.532703e-06,True
34011,0.7988199999999992,1.1881899999999987,0.8236200000000018,0.23219999999999885,0.7679174999999994,1.1545802799999976,0.8042399100000033,0.21783825999999706,19.80375962,2.0240716047205223,83.5107511900882,0.0004697642,False
15465,1.8532899999999977,1.0857700000000001,0.4506200000000007,0.3900499999999987,1.8225714999999951,1.0523603700000024,0.4313553100000007,0.37577378999999667,17.58227883,3.216778061370765,0.1408854,3.810159e-05,False
30854,0.4600799999999978,0.19491999999999976,0.20664000000000016,0.4068000000000005,0.44740767999999775,0.1811374999999984,0.19869272000000038,0.40091063000000204,21.32846384,2.7598966941552114,0.05677453,1.711154e-05,False
